Id	Headline	Tag
5aaaca3747de81a901210b5e	Six Gone From ‘Phenomenal Team’; How Many More to Go?	TOP
5aaace2347de81a901210b89	A Billionaire and a Nurse Shouldn’t Pay the Same Fine for Speeding	TOP
5aaadfad47de81a901210c45	A Dirty, Broke and Wonderful New York	NONTOP
5aaae3b547de81a901210c72	Teaching With: ‘Death Row Doctor’	NONTOP
5aaaeb4247de81a901210cbc	U.S. Says Hacks Left Russia Able To Shut Utilities	TOP
5aaaece547de81a901210cd4	Sweet Corruption	NONTOP
5aaafa8947de81a901210d6f	Voters May Be Wising Up	TOP
5aaaff2c47de81a901210d9a	Walkout Sows Unity, And Discord, in Montana	NONTOP
5aaaffba47de81a901210da0	This Toy Story Foreshadowed Its Sad Ending	NONTOP
5aab001947de81a901210da2	Worthy Is  The Lamb	TOP
5aab023d47de81a901210dae	Britain Hints at Tougher Blow Against Russia: Stripping Tycoons’ Assets	NONTOP
5aab024147de81a901210db0	How Dr. T. Berry Brazelton Shaped Pediatrics	NONTOP
5aab0a2b47de81a901210df8	President’s Oldest Son Faces Filing For Divorce	TOP
5aab0a3047de81a901210df9	A ‘Sweet Spot’ for Heart Health	NONTOP
5aab0a3047de81a901210dfa	Trade Limits And Tariffs  Are Heading China’s Way	TOP
5aab139247de81a901210e70	Mr. Trump Has A Bad Word for  Russia at Last	TOP
5aab21a747de81a901210ed7	Searchin’ for Shaker, Salt, Etc.	NONTOP
5aab252547de81a901210ee5	Port Authority	NONTOP
5aab2c6847de81a901210f11	Unknown	NONTOP
5aab6b7947de81a901211058	Extreme Times, Extreme Clothes	NONTOP
5aab6b8147de81a901211059	In California, a Green Split Over a Density Push	TOP
5aab783647de81a901211099	Jimmy Kimmel Pitches for Stormy Daniels’s Legal Fund	NONTOP
5aab87a047de81a901211104	What Is Your Favorite Type of Art?	NONTOP
5aab87a447de81a90121110f	A Quiet Drug Problem Among Older Adults	TOP
5aab87a247de81a90121110a	‘This Is Not a Drill’: 11 Students on the Terror of Lockdowns 	NONTOP
5aab87a747de81a90121111c	The U.S. Needs Cash, and You’re Likely to Pay	NONTOP
5aab87a547de81a901211116	Draw a Leader. What’s She Like? Trick Question!	NONTOP
5aab87a847de81a901211120	Straight Out of Brazil, and Scandalous	NONTOP
5aab87a647de81a90121111a	Governor Faces Threats on All Sides in Illinois	NONTOP
5aab87a647de81a901211118	Celebrity Ponders a Challenge, And Cuomo Shows His Might	NONTOP
5aab87a847de81a901211121	Step Right Up and Say What Happened	NONTOP
5aab87a947de81a901211125	Spring Break 2018: Sun, Sand and Deals in Mexico and the Caribbean 	NONTOP
5aab87bd47de81a90121112c	Where’s the Ceiling in Brooklyn?	NONTOP
5aab922447de81a90121116f	Faint praise  for maligned Mr. Tillerson	TOP
5aab922547de81a901211171	Burn It Down, Rex	TOP
5aab922947de81a901211172	The Good Pope and His Critics	TOP
5aab94f947de81a901211182	Unknown	NONTOP
5aab95a547de81a901211186	Dementia’s Gift: Facing Cancer Without the Fear	NONTOP
5aab95aa47de81a901211189	What Causes Canker Sores?	NONTOP
5aab95ab47de81a90121118a	Unknown	NONTOP
5aaba57247de81a90121120b	Unknown	NONTOP
5aabb5a647de81a901211278	Unknown	NONTOP
5aabb93b47de81a901211298	Unknown	NONTOP
5aabb9f847de81a9012112a0	As North Korea Eludes Sanctions, Wine and Diamonds Flow In and Coal Flows Out	NONTOP
5aabc03647de81a9012112ed	A Victorian Wonderland Opens Up in Park Slope	NONTOP
5aabc36847de81a901211314	Maryland-Baltimore County Scores a Historic Upset	NONTOP
5aabc6b247de81a90121133c	A Normal Day,  Until the Bridge Crashed Down	TOP
5aabcaa347de81a901211352	Unknown	NONTOP
5aabd41247de81a9012113b8	Putin May Win Again, But With Less Support	NONTOP
5aabdbdf47de81a901211411	The Meal Began With a Foie Gras Cake. It Ended With Snow and Maple Syrup.	NONTOP
5aabdbf547de81a901211412	The Truth Behind My Lai	TOP
5aabdf5347de81a901211453	Unknown	NONTOP
5aabeb5f47de81a90121150d	Trump Sees Trade Loss By Ignoring Key Sector	TOP
5aabebb447de81a901211512	Stop Apologizing for Being Elite	TOP
5aabec7747de81a90121151e	Lemon Roasted Potatoes, Reader’s Digest, Cat Breaks: Coping Strategies for News-Related Stress	NONTOP
5aabedab47de81a901211526	Yes, Adults Can Have Chocolate for Breakfast. Really.	NONTOP
5aabf1ec47de81a901211566	We’d Like to Know: Where Would You Go in Wakanda? 	NONTOP
5aabf91847de81a9012115be	How the Irish Could Still Save Civilization	TOP
5aac01f347de81a90121163c	Unknown	NONTOP
5aac05de47de81a901211675	Trump Was Elected to Govern Without These People	TOP
5aac11e947de81a90121170d	Bouncy Noodles, Bright Greens, Quick Broth: A Perfect Bowl	NONTOP
5aac273847de81a9012117f8	F.A.A. Halts ‘Doors-Off’ Helicopter Flights After a Crash in East River	NONTOP
5aac458547de81a90121190c	Challenging Stereotypes About Opioids	NONTOP
5aac62b347de81a9012119c4	And Now, the Nancy Pelosi Drama	TOP
5aac6a8947de81a9012119fc	The Rise of  Euro-Putinism	TOP
5aac76a447de81a901211a55	Epitome of Completeness	NONTOP
5aac76e847de81a901211a5b	Deputy F.B.I. Director, Target of Trump’s Scorn,  Is Dismissed From Post	TOP
5aacd91c47de81a901211c04	U.S. Wooed Alcohol Industry for a Drinking Study	TOP
5aacd92047de81a901211c0a	Hearts Are Willing, but Their Numbers Are Dwindling	NONTOP
5aad137447de81a901211cd1	Firm That Assisted Trump Exploited Data of Millions	TOP
5aad1e4347de81a901211d01	A Paper Chase in Kurdistan	NONTOP
5aad1f6547de81a901211d04	Unknown	NONTOP
5aad3b8447de81a901211dab	Variety: Acrostic	NONTOP
5aad587c47de81a901211e44	Two Players, Linked for Years, Savor Their Journey and a Championship	NONTOP
5aad5c0847de81a901211e57	Trump, Flush With Power	TOP
5aad5ead47de81a901211e5c	The Autocrats’ Favorite Autocrat	TOP
5aad5eb047de81a901211e5f	Voting Suppression on Trial	TOP
5aad5eb347de81a901211e68	A Parable of Self-Destruction	TOP
5aad5eb047de81a901211e5e	What the Dreamers Can Teach the Parkland Kids	NONTOP
5aad639447de81a901211e8b	Democrats: Primed for 2018, Pretty in 2020	TOP
5aad8fe647de81a901211f59	Taking Your Q	NONTOP
5aae215f47de81a90121212b	Putin Wins Fourth Term in Russia Election, and Broad Mandate to Pursue Policies	NONTOP
5aae2a9a47de81a901212144	Snap Offshore Inspections Uncover Serious Violations	NONTOP
5aae2a9a47de81a901212145	Pelosi Is Sure She Will Lead; Her Party Isn’t	TOP
5aae2a9f47de81a901212147	Unknown	NONTOP
5aae2aa547de81a901212148	A Faith In Wrestling To Counter Terrorism	NONTOP
5aae6fe747de81a9012121de	His Anger Rising, Trump Takes Aim At Mueller Team	TOP
5aae72d147de81a9012121eb	Syrian Rebels, Backed by Turkey, Topple Kurdish City of Afrin	NONTOP
5aae8f0947de81a90121227b	Air France Says Flying Needn’t Be So Miserable	NONTOP
5aae95dc47de81a901212293	‘Testilying’ by Police Persists As Cameras Capture Truth	NONTOP
5aaea76347de81a9012122d2	The Robots Behind Fast, Cheap Shipping	NONTOP
5aaeb39647de81a9012122fd	There’s Something in the Way They Move Commuters	NONTOP
5aaeb71d47de81a901212307	Take This App And Call Me In the Morning	NONTOP
5aaebcc047de81a90121231f	Facebook Role In Data Misuse  Sets Off Storm	TOP
5aaec32847de81a901212348	From the Field of Battle to the Field of Play	NONTOP
5aaec52147de81a901212353	As Trump Pushes Tariffs, Latin America Links Up	NONTOP
5aaedba947de81a9012123a4	Before Saudi’s Visit, Pentagon Implores Congress Not to Block Military Aid	NONTOP
5aaee16447de81a9012123bb	What the Clues Constitute	NONTOP
5aaee16447de81a9012123bc	Loud Thud on the Platform	NONTOP
5aaee16547de81a9012123bd	Shining at South by Southwest	NONTOP
5aaee2e847de81a9012123c2	Readers Weigh In on the Tipping Equation	NONTOP
5aaee6bb47de81a9012123ce	Cited 136 Times in Trial, Cuomo Discounts Link to It	NONTOP
5aaeef0147de81a9012123f4	A Case of the Nashville Demolition Blues	NONTOP
5aaef12247de81a901212400	Newly Emboldened And Chasing Instinct	TOP
5aaefac047de81a901212420	Texas A&M Swats Second-Seeded North Carolina From Tournament	NONTOP
5aaefcd547de81a90121242b	Hours After Plea to Bomber, Austin Police Respond to Another Explosion	NONTOP
5aaf00d447de81a901212442	Israel’s Self-Inflicted Wounds	TOP
5aaf04e847de81a90121245a	The Student Loan Industry’s Friends	TOP
5aaf071847de81a90121246b	The Myth of Education Skepticism	TOP
5aaf074647de81a90121246d	Trump: The  Un-American  President	TOP
5aaf162647de81a90121249f	Review: Hopscotching Between Worlds in ‘My Dear Brooklyn’	NONTOP
5aaf1b8547de81a9012124af	‘The Walking Dead’ Season 8, Episode 12: Barbed Affection	NONTOP
5aaf360a47de81a90121252c	A Hopeful Return for Vieques	NONTOP
5aaf5c7247de81a9012125d9	Unknown	NONTOP
5aaf6e0747de81a901212629	Pride and Self-Love in the L.G.B.T.Q. African Diaspora	NONTOP
5aaf7c1647de81a90121266b	Medicare Doesn’t Equal Dental Care. That Can Be a Big Problem. 	TOP
5aaf7c1947de81a901212670	‘I Feel Like I Am Part of a Great Moment’	NONTOP
5aaf7c1e47de81a901212671	‘You Will Not Destroy America’: Trump’s Targets Fire Back	TOP
5aaf7c1e47de81a901212673	Seeking a Million Patients to Deposit Genomes	NONTOP
5aaf7c2047de81a901212675	Marginalized for Years, Indian Woman Emerge In the Political Arena	NONTOP
5aaf7c2147de81a901212679	Not-So-Funny Business	NONTOP
5aaf7c2247de81a90121267e	Quieter Shores as St. John Slowly Recovers	NONTOP
5aaf7c2147de81a90121267b	Poised to Lead Italy With Brio, if Not Experience	NONTOP
5aaf831d47de81a901212694	What’s Going On in This Picture? | March 19, 2018	TOP
5aaf86a547de81a9012126a6	How to Talk About Abortion	TOP
5aaf86b847de81a9012126a9	Why I Didn’t Join My School’s Walkout	TOP
5aaf86b947de81a9012126ab	The Dirty Secret of American Nuclear Arms in Korea	NONTOP
5aaf8a2547de81a9012126bc	Unknown	NONTOP
5aaf8a2547de81a9012126bb	Finding Meaning and Happiness in Old Age	TOP
5aaf9ea747de81a901212748	Have You Ever Felt Pressured to Betray Your Beliefs?	NONTOP
5aafa21247de81a901212761	Teaching Activities for: ‘Why Are Black Students Punished So Often? Minnesota Confronts a National Quandary’	NONTOP
5aafaa9a47de81a9012127ab	Digital Tax In Europe Heightens Trade Feud	NONTOP
5aafb0d247de81a9012127f5	What the Heck Is That?: NENE	NONTOP
5aafb45547de81a90121281a	Who Made My Puzzle?: Lynn Lempel	NONTOP
5aafb6e447de81a901212832	Unknown	NONTOP
5aafd0e547de81a901212958	From Uzbekistan, a Tale of ‘Girl Power,’ 2,000 Years Old	NONTOP
5aafd28647de81a901212961	‘Here and Now’ Season 1, Episode 6: The Butterfly Effect	NONTOP
5aafdd9947de81a9012129d1	A Slice of Maryland	NONTOP
5aafdf1447de81a9012129db	Curveball in New Tax Law: Trades Are Trickier, Thanks to One Word	NONTOP
5aafea9647de81a901212a41	Woman’s Death in Arizona Casts A Pall on Driverless Car Testing	TOP
5aafec6147de81a901212a5c	Unknown	TOP
5aaff30247de81a901212ac6	When They Met, It Was Quite a Trip	NONTOP
5aaffa7847de81a901212b38	A Canadian Immigrant Love Story Set to Klezmer	NONTOP
5aaffbc747de81a901212b41	Serial Bomber Is Feared in Austin After a Fourth Device Is Detonated	NONTOP
5ab000cb47de81a901212b7b	Celebrity Challenge to Cuomo  Cites Inequality and the M.T.A.	TOP
5ab00cb947de81a901212c03	Political Firm Laid Out a List Of Dirty Tricks	TOP
5ab00db647de81a901212c0c	David Chang’s Má Pêche and Danny Meyer’s North End Grill Announce Closings	NONTOP
5ab0110247de81a901212c2c	Cheer Leader	NONTOP
5ab032e547de81a901212d59	Beautiful Souls	NONTOP
5ab0379b47de81a901212d8f	Security Officer To Exit Facebook As Outcry Grows	TOP
5ab03fd147de81a901212dd9	Avoiding Traffic Pileups In Outer Space	NONTOP
5ab03fd247de81a901212dda	Trump and Trade and Zombies	TOP
5ab0446a47de81a901212df4	Driving With Assad: Syria’s Leader Tours War Zone	NONTOP
5ab0456247de81a901212dfe	The G.O.P. Is M.I.A.	TOP
5ab04eec47de81a901212e40	Unknown	TOP
5ab0506d47de81a901212e45	What Holds America Together	TOP
5ab053c147de81a901212e74	G.I.s in Niger Were Ill Equipped, Leader Warned	NONTOP
5ab0565d47de81a901212e89	Race Pits Incumbent With Deep Pockets vs. Political Novice on the Rise	NONTOP
5ab05c8e47de81a901212ea5	Trump May Reshuffle Legal Team to Take On Mueller More Aggressively	TOP
5ab063eb47de81a901212ecc	Cambridge Analytica’s Dirty Tricks	TOP
5ab0692747de81a901212ee4	Cuomo Orders Review of Decision Not to Prosecute Weinstein in 2015	NONTOP
5ab069d847de81a901212eee	Caught in Lie, Then Getting Away With It	NONTOP
5ab06b2747de81a901212ef5	‘The Alienist’ Season 1, Episode 9: The Doctor Is Out	NONTOP
5ab06b2447de81a901212ef4	Much-Anticipated Sporting Events	NONTOP
5ab0a36c47de81a90121300f	The Amazing Metabolism of Hummingbirds	NONTOP
5ab0adf047de81a90121303f	How to Enjoy Fine Dining on a Fast Food Budget	NONTOP
5ab0b17447de81a901213053	Cast of Characters	NONTOP
5ab0b18247de81a901213055	California,  Here It Comes	NONTOP
5ab0b18347de81a901213057	‘We’re Losing the Fight’	NONTOP
5ab0bf8647de81a9012130a5	Looking at the Paralympics With a New York Times Photographer	NONTOP
5ab0cd9647de81a9012130e2	Are We Being Bad Citizens If We Don’t Keep Up With the News?	NONTOP
5ab0cd9947de81a9012130e7	Unknown	NONTOP
5ab0cd9547de81a9012130e0	Vivica A. Fox Wants Women In Hollywood To Last Past 35	NONTOP
5ab0cd9c47de81a9012130e8	Worrying What Lurks In Shadows Of Recovery	NONTOP
5ab0cda047de81a9012130ec	What Special Elections Can’t Tell Us About a Democratic Wave	NONTOP
5ab0cda247de81a9012130f1	Unknown	TOP
5ab0cda047de81a9012130ea	The Suffering Can’t Break San Juan’s Spirit	NONTOP
5ab0cda147de81a9012130ee	Beaten Path	NONTOP
5ab0cda147de81a9012130ed	Must I Tell My Boss I’m Absent Because of Mental Illness?	NONTOP
5ab0cda447de81a9012130f7	Sheriff Joins Federal Immigration Crackdown, in a First for the State	NONTOP
5ab0cda247de81a9012130f2	15 Years Ago, I Helped Start a War That Hasn’t Ended	TOP
5ab0cda747de81a901213102	The Other Kind of Home Plate	NONTOP
5ab0cda247de81a9012130f3	Fed Up, Teachers in Oklahoma May Walk Next	TOP
5ab0cda447de81a9012130fa	How to Turn Your Renovation Into a Vacation	NONTOP
5ab0cda447de81a9012130f9	Cardiac Kids	NONTOP
5ab0cda347de81a9012130f5	The Warm, Soft Truth: Canada’s Backyard Rinks Are Melting	NONTOP
5ab0cda847de81a901213103	Unknown	NONTOP
5ab0cda647de81a9012130fd	This Time,  The Microscope Isn’t His Own	NONTOP
5ab0d82947de81a901213146	The Vietnam War Is Over. The Bombs Remain.	NONTOP
5ab0dba647de81a90121315e	Here to Help; How to Use Car Seats More Safely	NONTOP
5ab0dba647de81a90121315f	Unknown	NONTOP
5ab0ec7747de81a9012131f3	Hunt for the Texas Bomber: Solving a Life-or-Death Jigsaw Puzzle	TOP
5ab0f1a447de81a901213216	Everest Trash Is a Mountain of Its Own	NONTOP
5ab0f51c47de81a90121322b	‘At War’ Returns to the Front Lines	NONTOP
5ab1070247de81a9012132da	Unknown	NONTOP
5ab113ea47de81a90121337a	Roxanne Gets  Her Revenge	NONTOP
5ab1186347de81a9012133ab	Unknown	NONTOP
5ab11a4247de81a9012133bd	Student Is Killed After Shooting Girl, 16, at Maryland School	TOP
5ab11fad47de81a90121340f	Facebook’s Lucrative Formula Under Pressure From All Sides	TOP
5ab126fe47de81a901213462	‘I Left It to My Wife’: Carson on Furniture Buy	TOP
5ab12a6247de81a90121348e	Side Dish to Some, Centerpiece to Others	NONTOP
5ab12e5b47de81a9012134fa	Woman in Congress: A First for Mississippi	NONTOP
5ab136a147de81a901213555	U.S. Opposes New Warnings For Junk Food	TOP
5ab13e6147de81a9012135d2	Centuries-Old Recipes Still Taste Fresh	NONTOP
5ab1405747de81a9012135ef	President’s Call To Putin Dodges Talk of Foul Play	TOP
5ab1446647de81a901213620	Something’s Brewing in the Lab: Beer Without Hops	NONTOP
5ab1447d47de81a901213628	Ex-Model Sues To Void Muzzle By Trump Ally	TOP
5ab1458847de81a90121363d	What’s in a Name? For Macedonia, Peace and Security	NONTOP
5ab156c447de81a90121373f	Pass the Pupcorn, Please	NONTOP
5ab15eac47de81a9012137ae	The Calm Before The Stormy	TOP
5ab1611647de81a9012137df	First Lady Is Fighting Online Bullies; Her Husband Is a Repeat Offender	NONTOP
5ab1625547de81a9012137f2	Cambridge Analytica Suspends Its C.E.O.	TOP
5ab175db47de81a9012138d6	In a Cockroach Genome, ‘Little Mighty’ Secrets	NONTOP
5ab17c8c47de81a901213915	When 2 Bunnies Love Each Other Very Much, and Troll the Pences	NONTOP
5ab17ceb47de81a90121391c	‘These Eagles Are More Than Just a Symbol’	NONTOP
5ab180e347de81a901213948	The Chopper Pilots	NONTOP
5ab1846a47de81a901213975	He Just Walks That Way	NONTOP
5ab18c6147de81a9012139ba	The Actress, the Governor and Performance Politics	NONTOP
5ab18eed47de81a9012139d4	Democrats Tell Education Chief Her ‘Head Is in the Sand’ on Racial Bias	NONTOP
5ab19b0247de81a901213a32	Mr. Trump’s Bluster On Opioids	TOP
5ab19f4c47de81a901213a7e	Get Me Back My Turkey	TOP
5ab1aa4447de81a901213b29	She Gave Ultimatum: Gun Goes, or You Do. He Chose the Gun.	NONTOP
5ab1ab5447de81a901213b49	‘Summertime and the Living Is Extraordinarily Difficult.’	NONTOP
5ab1bca547de81a901213c09	Not-So-Intimidating Sort of Test	NONTOP
5ab202f447de81a901213f36	Falling Gold	NONTOP
5ab2110947de81a901213fd5	Capturing Photos of Corporate Office Life in 1970s America 	NONTOP
5ab21f1647de81a901214067	Share My Plate? I Don’t Think So	TOP
5ab21f1647de81a901214068	Have You Ever Experienced Food Insecurity?	NONTOP
5ab21f1b47de81a901214070	More Deaths Than Births, And Little Growth From Migration	NONTOP
5ab21f1e47de81a901214073	What to Watch for in Fed’s Rate Decision	NONTOP
5ab21f2247de81a901214077	Can Spielberg Still Thrill?	NONTOP
5ab21f2347de81a90121407b	Welcome to Zucktown	TOP
5ab21f3747de81a901214087	They’re Drawn to the Wide-Open Spaces	NONTOP
5ab224df47de81a9012140cd	Suicide Bomber Kills 31 in a Kabul Crowd Celebrating the Persian New Year	NONTOP
5ab2255247de81a9012140d2	Unknown	NONTOP
5ab2262147de81a9012140dd	Trump Hacked the Media Right Before Our Eyes	TOP
5ab22d2547de81a901214134	The Maternal Grandparent Advantage	TOP
5ab22d2547de81a901214133	Can Coffee Rev Up Your Workout? It May Depend on Your Genes	NONTOP
5ab22e6247de81a901214149	Security Video  Led to Bomber	TOP
5ab23b3647de81a90121420f	Beyond Words: The Winners of the 2018 Vocabulary Video Contest	NONTOP
5ab2430a47de81a901214296	Unknown	NONTOP
5ab2577c47de81a9012143db	$1.5 Million Homes in California, New York and Massachusetts	NONTOP
5ab25eba47de81a901214459	House Hunting in … Bermuda	NONTOP
5ab260bc47de81a901214480	U.S. Taking Talks ‘One Week at a Time’ on the Iran Nuclear Deal	NONTOP
5ab2677247de81a9012144e2	French President’s Next Target: The Railroads. Strikes Loom.	NONTOP
5ab2685447de81a9012144f0	After the Healing, the Real Pain Often Follows	NONTOP
5ab2704747de81a901214560	Hoping What Happens in White House Stays in the White House	TOP
5ab2819447de81a9012146d0	Out of Tight-Knit Family, Loner Who Liked to Argue	NONTOP
5ab2840547de81a901214700	Unknown	NONTOP
5ab28cbc47de81a90121479f	Unknown	NONTOP
5ab29c7647de81a901214956	Leaders in Congress Reach an Agreement To Spend $1.3 Trillion	NONTOP
5ab29da447de81a901214969	Mumps Is On the Rise. A Waning Vaccine Response May Be Why.	NONTOP
5ab29e8b47de81a901214979	Unknown	NONTOP
5ab2aacc47de81a901214aa0	An End to the Class vs. Race Debate	TOP
5ab2b5d547de81a901214b69	The Refugees in New York’s Hotel Rooms	NONTOP
5ab2bb2947de81a901214bd0	Facebook’s Chief Admits Mistakes In Guarding Data	TOP
5ab2c38d47de81a901214c72	Unknown	NONTOP
5ab2d22047de81a901214d3b	Sex Trafficking Bill Heads to Trump, Over Silicon Valley Concerns	TOP
5ab2d5ac47de81a901214d68	Paid by Gulf Monarchs to Bend President’s Ear	NONTOP
5ab2d5e547de81a901214d69	Home and Back Quickly	NONTOP
5ab2e35647de81a901214df7	The Fed’s Tricky New Path	NONTOP
5ab2e53447de81a901214e07	I’m Worried Now, as Before The Iraq War	TOP
5ab2ea4747de81a901214e47	Cuomo Rival Rehearsed on Stump for de Blasio	NONTOP
5ab2edf547de81a901214e79	Australian sex and politics	NONTOP
5ab2eec747de81a901214e8f	Trump Targets Chinese Goods For Stiff Tariffs	NONTOP
5ab2ef3f47de81a901214e92	Ex-Chief of C.I.A. Suggests Putin May Have Compromising Information on Trump	TOP
5ab2f22147de81a901214eb1	Why Is Mr. Trump Afraid of Russia?	TOP
5ab2f27f47de81a901214eb4	Who’s Worse: Trump or His Lawyers?	TOP
5ab301a347de81a901214f28	Zuckerberg Reiterates Obligation To Privacy	NONTOP
5ab30c0147de81a901214f6c	Unknown	NONTOP
5ab30e2447de81a901214f75	One With a Lot of Tweets	NONTOP
5ab3104147de81a901214f92	Overlooked No More: Ruth Wakefield, Who Invented the Chocolate Chip Cookie	NONTOP
5ab3233f47de81a901214ffe	‘The Assassination of Gianni Versace’ Finale Recap: A Perfect Boy	NONTOP
5ab3466947de81a9012150c3	Sister Jean’s Long Day: Don’t Try This at Home	NONTOP
5ab350f047de81a9012150eb	Unknown	NONTOP
5ab3547547de81a9012150f6	A Scary Time	NONTOP
5ab3547847de81a9012150f7	For Kurdish New Year, a New Alliance With Baghdad	NONTOP
5ab3548147de81a9012150fc	At Mars, Bezos Hosted  Roboticists, Astronauts,  Other Brainiacs and Me	NONTOP
5ab3628647de81a90121513e	Moments Big and Small in Vintage Photos	NONTOP
5ab36ddb47de81a90121517c	Trevor Noah Attacks Facebook and Urges Users to ‘Be Vigilant’	NONTOP
5ab3709647de81a901215188	What Makes Someone a Great Leader?	NONTOP
5ab3709e47de81a90121518d	Memphis	NONTOP
5ab370a047de81a901215195	From Captain America to Broadway	NONTOP
5ab370a247de81a90121519c	That’s No Kennel. It’s a Doggy Wasteland.	NONTOP
5ab370a147de81a901215196	Border Agents Say They Need Technology, Not a Wall, to Stem Illegal Traffic	NONTOP
5ab3711147de81a9012151a6	When Parents Remarry, Everyone Is Happy, Right?	NONTOP
5ab3718847de81a9012151ac	On the Money Trail	NONTOP
5ab377a147de81a9012151c1	Should Democrats Embrace the Center or Abandon It?	TOP
5ab3788647de81a9012151ca	Unknown	NONTOP
5ab37b2447de81a9012151df	Donald Calls Vladimir: The Transcript	TOP
5ab37ea447de81a901215204	Well Illustrated: Visions at the End of Life	NONTOP
5ab3838e47de81a901215235	Polite Gambler, Quick With a Joke, Was Planning Massacre	TOP
5ab383bf47de81a90121523b	Unknown	NONTOP
5ab38f9c47de81a9012152ae	Unknown	NONTOP
5ab3957047de81a9012152d7	Reader Idea | Promoting Literacy With Journalism Education and The New York Times	NONTOP
5ab3a8d947de81a90121538e	Where Are New York’s Large Dogs?	NONTOP
5ab3a93447de81a901215399	Homes for Sale in Manhattan and Brooklyn	NONTOP
5ab3b0ce47de81a9012153d4	Shifting Strategy on Tariffs	NONTOP
5ab3b8dc47de81a90121540f	Working, Artist	NONTOP
5ab3c2b747de81a90121547c	Anyday Pleasures	NONTOP
5ab3c49a47de81a901215490	How Not to Get Sick on a Plane? Choose Your Seat Wisely	TOP
5ab3c4fc47de81a901215498	Where Others Fear to Tread, Bank Imposes Gun Measures	TOP
5ab3c9f747de81a9012154d8	Trump’s Lead Lawyer Resigns After President Ignores Counsel	TOP
5ab3d19d47de81a901215543	It’s Spring! (No, It Isn’t.) Yes, It Is!	NONTOP
5ab3d30647de81a90121555b	Teaching With: ‘Who Speaks Wukchumni?’	NONTOP
5ab3d60247de81a901215593	U.S. Imposes Tariffs on $60 Billion Worth of Chinese Goods	TOP
5ab3d9b947de81a9012155ca	40,000 Port Authority Airport Workers Near Goal of $19-an-Hour Minimum	NONTOP
5ab3e11847de81a901215643	$1.3 Trillion Spending Bill Is Passed on to the Senate	NONTOP
5ab3e7a747de81a9012156b6	As Turkey Gets Deeper Into Syria, Risks Loom	NONTOP
5ab3e83f47de81a9012156bb	A Mother’s Touch Infuses a Korean Food Stand	NONTOP
5ab3fc5e47de81a901215795	Cynthia Nixon and the Age of Inexperience	TOP
5ab4034d47de81a9012157d5	Deceit and Demeanor	NONTOP
5ab4072747de81a9012157f6	How Democracy Can Survive Big Data	NONTOP
5ab4076147de81a9012157f8	Divine Decadence Revisited in Old Berlin	NONTOP
5ab4076447de81a9012157f9	After Blasts In Austin, Sifting Clues For a Motive	NONTOP
5ab409b047de81a90121580d	Student Walkouts, March Madness and Risk-Enhanced Playgrounds: Our Favorite Student Comments of the Week	NONTOP
5ab40f2247de81a901215844	Markets Tumble as Jitters Over Potential Trade War Grow	TOP
5ab4189747de81a9012158c1	Omega-6s in Nuts, Seeds and Vegetable Oils May Aid the Heart	NONTOP
5ab4276647de81a90121597e	Tapping Apples	NONTOP
5ab42ccf47de81a9012159b3	Trump Chooses Hawk For 3rd Security Adviser As Shake-Up Continues	TOP
5ab4350547de81a9012159fe	Speaking as  A White  Male …	TOP
5ab4364c47de81a901215a10	Love High TV Bills? This Deal’s for You	NONTOP
5ab437c647de81a901215a1e	They’ve Tuned In, on Guns. Will They Turn Out?	TOP
5ab43be947de81a901215a47	Bumbling Into A Trade War	TOP
5ab441bf47de81a901215a77	De Blasio Knew About Bribery, Donor Testifies	NONTOP
5ab4481147de81a901215ac1	Half-Baked Ideas on China Tariffs	NONTOP
5ab4551b47de81a901215b3a	Volatile Problems Ahead for a Team of Hard-Line Advisers	NONTOP
5ab45c2547de81a901215b7a	Elsa, Anna and a Few Icy Patches	NONTOP
5ab45fa547de81a901215b95	Where to Get Down From	NONTOP
5ab4638647de81a901215bab	China Plans New Tariffs In Retaliation To U.S. Policy  	NONTOP
5ab4701247de81a901215bec	Former Playboy Model Tells of Affair With Trump That Lasted 10 Months	TOP
5ab4905d47de81a901215cb6	‘RuPaul’s Drag Race’ Premiere: Tens Across the Board	NONTOP
5ab497e947de81a901215cd9	Hip-Hop Has an Irish Lilt	NONTOP
5ab4a5f547de81a901215d35	Phone Manners	NONTOP
5ab4a74247de81a901215d43	American Allies React: ‘The Whole World Should Be Concerned’	NONTOP
5ab4b93b47de81a901215da7	Macron-Trump, a Friendship That Must Deliver	NONTOP
5ab4bfc347de81a901215dcb	Make Sure Your Dream Home Isn’t a Nightmare	NONTOP
5ab4c0e947de81a901215dd0	The Expectant Homeowner	NONTOP
5ab4c21547de81a901215dd7	What Activities Make You Feel Most Alive?	NONTOP
5ab4c21747de81a901215dd8	The Rookie Challenge	NONTOP
5ab4c21e47de81a901215ddc	#MeToo Inspires, but Change Won’t Come Easy	NONTOP
5ab4c21e47de81a901215ddb	Chief of W.T.O. Worries About Its Role as Peacekeeper as a Trade War Brews	NONTOP
5ab4c22347de81a901215de1	Revisions to the Airport Experience	NONTOP
5ab4c22347de81a901215de2	‘It Feels Like Your Life Is on Pause’	NONTOP
5ab4c75447de81a901215e1c	Seth Meyers on Trump vs. Biden: ‘Can You Imagine That Fight?’	NONTOP
5ab4cca547de81a901215e3c	The White Southern Anti-Trump	TOP
